txn_id,minute,amount,bank,network,payment_method,merchant,device,risk,route_id,health_state,success_probability,success,latency_ms
1272,477,73.14,SBI,Rupay,CARD,Healthcare,iOS,LOW,R3,HEALTHY,0.979,1,109.5
1273,477,335.74,HDFC,UPI,UPI,Food,Web,LOW,R3,HEALTHY,0.979,1,127.15
1274,477,763.74,SBI,UPI,UPI,Food,iOS,LOW,R3,HEALTHY,0.979,1,113.25
1275,478,549.46,SBI,Visa,CARD,Fuel,Android,LOW,R3,HEALTHY,0.979,1,125.73
1276,478,3318.75,HDFC,Mastercard,CARD,Food,Web,LOW,R1,HEALTHY,0.986,1,145.9
1277,478,220.55,Axis,UPI,UPI,Electronics,Android,LOW,R2,DEGRADED,0.7848,1,186.0
1278,478,39.55,HDFC,UPI,UPI,Healthcare,Web,MEDIUM,R2,DEGRADED,0.7848,1,184.91
1279,479,4365.08,HDFC,UPI,UPI,Shopping,Web,LOW,R2,DEGRADED,0.7848,1,134.69
1280,479,739.94,BOB,Rupay,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,87.77
1281,479,859.43,ICICI,UPI,UPI,Fuel,Web,LOW,R3,HEALTHY,0.979,1,125.71
1282,480,1616.8,ICICI,Mastercard,CARD,Electronics,iOS,LOW,R3,HEALTHY,0.979,1,103.9
1283,480,454.35,Axis,Mastercard,CARD,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,146.21
1284,480,369.88,BOB,UPI,UPI,Shopping,Web,LOW,R1,HEALTHY,0.986,1,163.04
1285,480,111.66,HDFC,UPI,UPI,Shopping,Android,LOW,R1,HEALTHY,0.986,0,133.47
1286,480,10.0,SBI,UPI,UPI,Electronics,iOS,LOW,R4,HEALTHY,0.983,1,147.65
1287,480,43.08,SBI,Mastercard,CARD,Food,iOS,LOW,R1,HEALTHY,0.986,1,135.95
1288,480,2594.13,SBI,UPI,UPI,Shopping,iOS,MEDIUM,R4,HEALTHY,0.983,1,183.6
1289,480,263.29,ICICI,UPI,UPI,Shopping,Android,LOW,R4,HEALTHY,0.983,1,127.0
1290,480,1006.41,ICICI,Visa,CARD,Travel,Android,MEDIUM,R4,HEALTHY,0.983,1,148.78
1291,480,846.88,Kotak,Rupay,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,128.41
1292,480,82.67,Axis,UPI,UPI,Food,iOS,LOW,R1,HEALTHY,0.986,1,122.96
1293,481,18.76,HDFC,UPI,UPI,Fuel,Web,LOW,R2,DEGRADED,0.7848,1,158.84
1294,481,373.79,HDFC,Rupay,CARD,Shopping,Web,MEDIUM,R3,HEALTHY,0.979,1,124.54
1295,481,91.47,SBI,Rupay,CARD,Shopping,iOS,MEDIUM,R3,HEALTHY,0.979,1,98.41
1296,481,34.58,HDFC,UPI,UPI,Electronics,iOS,LOW,R2,DEGRADED,0.7848,1,192.83
1297,481,226.77,Kotak,UPI,UPI,Travel,Web,LOW,R4,HEALTHY,0.983,1,160.6
1298,481,1652.66,SBI,UPI,UPI,Fuel,Android,LOW,R1,HEALTHY,0.986,1,147.58
1299,481,795.15,Axis,Rupay,CARD,Shopping,Android,LOW,R3,HEALTHY,0.979,1,97.89
1300,481,243.69,HDFC,UPI,UPI,Shopping,Android,LOW,R2,DEGRADED,0.7848,1,154.57
1301,482,270.09,HDFC,UPI,UPI,Fuel,Android,LOW,R4,HEALTHY,0.983,1,154.25
1302,482,429.22,HDFC,UPI,UPI,Fuel,Android,LOW,R4,HEALTHY,0.983,1,188.02
1303,482,1646.41,ICICI,UPI,UPI,Food,Android,HIGH,R1,HEALTHY,0.986,1,138.46
1304,482,521.34,HDFC,UPI,UPI,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,107.64
1305,483,22.07,SBI,UPI,UPI,Fuel,Web,LOW,R3,HEALTHY,0.979,1,115.68
1306,483,1615.21,SBI,Visa,CARD,Travel,Web,MEDIUM,R4,HEALTHY,0.983,1,187.22
1307,483,478.03,Axis,Rupay,CARD,Shopping,Web,LOW,R3,HEALTHY,0.979,1,105.31
1308,483,14.75,Kotak,UPI,UPI,Shopping,Web,MEDIUM,R3,HEALTHY,0.979,1,92.6
1309,483,103.19,SBI,UPI,UPI,Electronics,iOS,LOW,R1,HEALTHY,0.986,1,133.16
1310,483,804.95,HDFC,Rupay,CARD,Food,Android,LOW,R3,HEALTHY,0.979,1,115.75
1311,483,95.1,HDFC,UPI,UPI,Fuel,Web,LOW,R2,DEGRADED,0.7848,1,171.07
1312,484,836.98,SBI,Mastercard,CARD,Travel,Android,LOW,R1,HEALTHY,0.986,1,151.93
1313,484,207.91,SBI,UPI,UPI,Food,iOS,LOW,R4,HEALTHY,0.983,1,187.36
1314,484,143.7,HDFC,Mastercard,CARD,Fuel,Web,LOW,R4,HEALTHY,0.983,1,172.71
1315,484,371.59,ICICI,UPI,UPI,Food,Web,LOW,R1,HEALTHY,0.986,1,169.35
1316,484,327.14,Kotak,Rupay,CARD,Fuel,Web,LOW,R3,HEALTHY,0.979,1,97.1
1317,484,228.51,ICICI,UPI,UPI,Healthcare,Android,LOW,R2,DEGRADED,0.7848,1,179.65
1318,484,65.96,SBI,UPI,UPI,Food,Android,LOW,R4,HEALTHY,0.983,1,169.13
1319,484,747.49,HDFC,Visa,CARD,Food,Web,LOW,R1,HEALTHY,0.986,1,139.91
1320,484,1392.51,ICICI,UPI,UPI,Food,iOS,LOW,R4,HEALTHY,0.983,1,190.6
1321,484,512.72,SBI,UPI,UPI,Shopping,iOS,MEDIUM,R1,HEALTHY,0.986,1,113.74
1322,484,189.55,HDFC,Mastercard,CARD,Food,Web,LOW,R4,HEALTHY,0.983,1,181.4
1323,484,151.19,Axis,Rupay,CARD,Shopping,iOS,HIGH,R3,HEALTHY,0.979,1,101.73
1324,485,124.97,SBI,Rupay,CARD,Shopping,Android,LOW,R3,HEALTHY,0.979,1,113.77
1325,485,285.14,HDFC,Visa,CARD,Travel,Android,LOW,R1,HEALTHY,0.986,1,143.29
1326,485,84.95,SBI,UPI,UPI,Food,Web,LOW,R4,HEALTHY,0.983,1,174.51
1327,485,144.12,SBI,UPI,UPI,Electronics,iOS,LOW,R4,HEALTHY,0.983,1,154.19
1328,485,110.13,SBI,UPI,UPI,Food,iOS,LOW,R3,HEALTHY,0.979,1,121.95
1329,485,107.19,BOB,Rupay,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,117.74
1330,485,1504.26,Kotak,Rupay,CARD,Shopping,iOS,MEDIUM,R3,HEALTHY,0.979,1,120.32
1331,485,1992.27,SBI,Rupay,CARD,Fuel,iOS,LOW,R3,HEALTHY,0.979,1,98.73
1332,485,132.18,BOB,Mastercard,CARD,Electronics,Android,LOW,R1,HEALTHY,0.986,1,165.49
1333,485,5480.67,HDFC,UPI,UPI,Healthcare,Web,MEDIUM,R3,HEALTHY,0.979,1,126.81
1334,486,1863.95,HDFC,UPI,UPI,Fuel,Web,HIGH,R2,DEGRADED,0.7848,0,161.66
1335,486,158.41,ICICI,Visa,CARD,Food,Android,LOW,R4,HEALTHY,0.983,1,205.23
1336,486,95.75,ICICI,UPI,UPI,Fuel,Web,LOW,R3,HEALTHY,0.979,1,113.06
1337,486,268.72,ICICI,Rupay,CARD,Healthcare,iOS,MEDIUM,R3,HEALTHY,0.979,1,118.41
1338,486,90.54,HDFC,UPI,UPI,Shopping,Android,LOW,R3,HEALTHY,0.979,1,93.75
1339,486,101.39,HDFC,UPI,UPI,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,106.83
1340,486,490.39,Axis,UPI,UPI,Shopping,Android,LOW,R2,DEGRADED,0.7848,1,140.29
1341,486,39.73,Axis,UPI,UPI,Food,Web,MEDIUM,R2,DEGRADED,0.7848,1,149.57
1342,487,160.85,Kotak,UPI,UPI,Shopping,Web,MEDIUM,R3,HEALTHY,0.979,1,118.69
1343,487,293.63,ICICI,UPI,UPI,Fuel,iOS,LOW,R3,HEALTHY,0.979,1,110.33
1344,487,3847.57,ICICI,Visa,CARD,Shopping,Android,LOW,R1,HEALTHY,0.986,1,110.25
1345,487,18.63,ICICI,Rupay,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,99.3
1346,487,31.76,SBI,Visa,CARD,Fuel,Web,LOW,R1,HEALTHY,0.986,1,151.31
1347,487,385.76,SBI,UPI,UPI,Fuel,Web,MEDIUM,R1,HEALTHY,0.986,1,155.86
1348,487,133.34,Kotak,UPI,UPI,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,159.25
1349,487,68.17,ICICI,Rupay,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,124.88
1350,487,242.06,Kotak,Mastercard,CARD,Shopping,Android,HIGH,R4,HEALTHY,0.983,1,207.63
1351,487,35.53,ICICI,UPI,UPI,Food,Android,LOW,R1,HEALTHY,0.986,1,158.81
1352,487,123.85,ICICI,UPI,UPI,Fuel,Web,LOW,R1,HEALTHY,0.986,1,145.4
1353,487,173.13,HDFC,UPI,UPI,Food,iOS,LOW,R1,HEALTHY,0.986,1,136.12
1354,488,435.14,BOB,Visa,CARD,Fuel,Android,LOW,R1,HEALTHY,0.986,1,137.05
1355,488,746.92,Axis,Rupay,CARD,Shopping,Web,LOW,R3,HEALTHY,0.979,1,98.99
1356,489,407.38,SBI,UPI,UPI,Food,iOS,LOW,R2,DEGRADED,0.7848,1,167.38
1357,489,67.18,Kotak,Mastercard,CARD,Travel,Android,LOW,R3,HEALTHY,0.979,1,123.32
1358,489,339.7,BOB,Rupay,CARD,Food,iOS,LOW,R3,HEALTHY,0.979,1,89.47
1359,489,677.68,HDFC,Rupay,CARD,Healthcare,Web,HIGH,R3,HEALTHY,0.979,1,112.41
1360,489,275.18,ICICI,Visa,CARD,Healthcare,Android,LOW,R2,DEGRADED,0.7848,1,153.73
1361,489,104.06,HDFC,Visa,CARD,Shopping,Android,LOW,R1,HEALTHY,0.986,1,128.59
1362,490,96.6,SBI,UPI,UPI,Fuel,Android,LOW,R3,HEALTHY,0.979,1,91.77
1363,490,4034.23,SBI,UPI,UPI,Healthcare,Web,MEDIUM,R1,HEALTHY,0.986,1,138.67
1364,490,54.98,ICICI,Rupay,CARD,Food,Android,MEDIUM,R3,HEALTHY,0.979,1,119.26
1365,490,533.55,HDFC,UPI,UPI,Shopping,Web,LOW,R3,HEALTHY,0.979,1,115.32
1366,490,104.37,Axis,UPI,UPI,Fuel,Web,LOW,R2,DEGRADED,0.7848,1,184.9
1367,490,1088.61,Kotak,Visa,CARD,Electronics,Android,MEDIUM,R1,HEALTHY,0.986,1,146.32
1368,491,138.39,SBI,UPI,UPI,Healthcare,iOS,LOW,R2,DEGRADED,0.7848,1,164.44
1369,491,51.5,BOB,Mastercard,CARD,Travel,Web,LOW,R1,HEALTHY,0.986,1,153.22
1370,491,123.41,HDFC,Mastercard,CARD,Food,iOS,LOW,R1,HEALTHY,0.986,1,138.83
1371,491,1567.47,SBI,UPI,UPI,Travel,iOS,HIGH,R1,HEALTHY,0.986,1,126.7
1372,491,138.13,HDFC,Visa,CARD,Travel,Web,LOW,R4,HEALTHY,0.983,1,181.26
1373,491,18.39,HDFC,UPI,UPI,Food,Android,LOW,R2,DEGRADED,0.7848,1,173.27
1374,491,27.02,HDFC,UPI,UPI,Food,Android,LOW,R3,HEALTHY,0.979,1,102.1
1375,491,262.26,SBI,UPI,UPI,Shopping,iOS,LOW,R2,DEGRADED,0.7848,1,178.89
1376,492,162.72,HDFC,Visa,CARD,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,135.34
1377,492,4364.7,HDFC,UPI,UPI,Shopping,iOS,MEDIUM,R1,HEALTHY,0.986,1,150.16
1378,492,1610.17,Axis,UPI,UPI,Fuel,iOS,MEDIUM,R3,HEALTHY,0.979,1,127.74
1379,492,448.16,HDFC,Visa,CARD,Fuel,Web,MEDIUM,R2,DEGRADED,0.7848,1,176.36
1380,492,245.89,Axis,UPI,UPI,Food,Android,LOW,R1,HEALTHY,0.986,1,144.44
1381,492,261.11,Kotak,Mastercard,CARD,Shopping,Android,LOW,R3,HEALTHY,0.979,1,116.89
1382,492,1999.64,HDFC,UPI,UPI,Fuel,Web,LOW,R1,HEALTHY,0.986,1,158.07
1383,492,265.1,BOB,UPI,UPI,Food,Web,MEDIUM,R1,HEALTHY,0.986,1,145.39
1384,492,615.74,Kotak,UPI,UPI,Fuel,Android,LOW,R4,HEALTHY,0.983,1,193.47
1385,493,3353.95,HDFC,Rupay,CARD,Food,Android,LOW,R3,HEALTHY,0.979,1,117.72
1386,493,185.97,BOB,UPI,UPI,Electronics,Web,LOW,R3,HEALTHY,0.979,1,106.75
1387,493,350.22,ICICI,Visa,CARD,Food,Android,LOW,R1,HEALTHY,0.986,1,144.88
1388,493,167.09,ICICI,UPI,UPI,Fuel,Web,LOW,R4,HEALTHY,0.983,1,197.91
1389,493,110.52,HDFC,UPI,UPI,Shopping,iOS,LOW,R2,DEGRADED,0.7848,0,183.9
1390,493,1186.45,HDFC,UPI,UPI,Shopping,Android,LOW,R4,HEALTHY,0.983,1,152.85
1391,493,78.4,ICICI,UPI,UPI,Food,iOS,LOW,R2,DEGRADED,0.7848,1,190.32
1392,493,165.8,HDFC,Visa,CARD,Food,Android,MEDIUM,R3,HEALTHY,0.979,1,102.03
1393,493,393.71,Kotak,UPI,UPI,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,133.74
1394,494,230.22,Axis,UPI,UPI,Food,iOS,LOW,R3,HEALTHY,0.979,1,108.49
1395,494,20.87,ICICI,UPI,UPI,Fuel,Android,LOW,R3,HEALTHY,0.979,1,104.78
1396,494,538.46,BOB,Mastercard,CARD,Shopping,Web,MEDIUM,R1,HEALTHY,0.986,1,116.61
1397,494,1134.26,Kotak,Mastercard,CARD,Fuel,iOS,MEDIUM,R1,HEALTHY,0.986,1,159.36
1398,494,56.1,SBI,Visa,CARD,Food,Web,LOW,R1,HEALTHY,0.986,1,141.93
1399,494,532.01,SBI,Visa,CARD,Food,Web,LOW,R1,HEALTHY,0.986,1,131.56
1400,494,120.58,Axis,Visa,CARD,Travel,Web,LOW,R3,HEALTHY,0.979,1,88.01
1401,494,291.28,SBI,UPI,UPI,Shopping,Web,LOW,R1,HEALTHY,0.986,1,142.08
1402,494,1012.58,Axis,Visa,CARD,Travel,Android,LOW,R2,DEGRADED,0.7848,1,170.21
1403,495,391.56,Kotak,UPI,UPI,Shopping,Web,LOW,R1,HEALTHY,0.986,1,123.22
1404,495,291.16,ICICI,UPI,UPI,Shopping,Android,LOW,R1,HEALTHY,0.986,1,123.71
1405,495,796.98,HDFC,Visa,CARD,Food,Android,MEDIUM,R1,HEALTHY,0.986,1,118.35
1406,495,280.38,ICICI,Visa,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,100.58
1407,496,54.39,SBI,UPI,UPI,Fuel,Android,LOW,R1,HEALTHY,0.986,1,153.36
1408,496,67.68,Kotak,Mastercard,CARD,Fuel,Android,LOW,R1,HEALTHY,0.986,1,163.96
1409,496,720.09,Axis,Mastercard,CARD,Electronics,Android,LOW,R1,HEALTHY,0.986,1,139.23
1410,496,683.02,HDFC,Visa,CARD,Fuel,iOS,LOW,R2,HEALTHY,0.981,1,84.37
1411,496,1127.54,HDFC,UPI,UPI,Electronics,iOS,LOW,R3,HEALTHY,0.979,0,110.7
1412,496,2577.58,Axis,UPI,UPI,Fuel,Android,MEDIUM,R1,HEALTHY,0.986,1,178.68
1413,496,163.47,Kotak,UPI,UPI,Electronics,Web,LOW,R3,HEALTHY,0.979,1,117.77
1414,496,194.71,ICICI,UPI,UPI,Travel,Web,LOW,R4,HEALTHY,0.983,1,190.64
1415,496,157.12,SBI,UPI,UPI,Healthcare,Web,LOW,R4,HEALTHY,0.983,1,190.69
1416,497,224.9,HDFC,Mastercard,CARD,Food,iOS,LOW,R4,HEALTHY,0.983,1,174.08
1417,497,169.16,Kotak,Rupay,CARD,Food,iOS,LOW,R3,HEALTHY,0.979,1,94.42
1418,497,676.04,Kotak,Visa,CARD,Shopping,Android,LOW,R2,HEALTHY,0.981,1,82.22
1419,497,73.26,HDFC,Rupay,CARD,Food,Android,LOW,R3,HEALTHY,0.979,1,112.88
1420,497,16.41,HDFC,Mastercard,CARD,Shopping,Web,LOW,R4,HEALTHY,0.983,1,179.27
1421,497,23.0,SBI,Mastercard,CARD,Food,Web,LOW,R4,HEALTHY,0.983,1,174.4
1422,497,128.78,HDFC,UPI,UPI,Electronics,iOS,LOW,R1,HEALTHY,0.986,1,155.02
1423,497,159.74,HDFC,UPI,UPI,Shopping,Android,LOW,R2,HEALTHY,0.981,1,78.11
1424,498,212.57,HDFC,UPI,UPI,Healthcare,iOS,MEDIUM,R1,HEALTHY,0.986,1,156.91
1425,498,14.03,ICICI,UPI,UPI,Shopping,Android,MEDIUM,R2,HEALTHY,0.981,1,79.02
1426,498,1549.1,HDFC,Mastercard,CARD,Shopping,Web,MEDIUM,R3,HEALTHY,0.979,1,103.15
1427,498,144.67,SBI,Mastercard,CARD,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,136.21
1428,498,52.49,HDFC,UPI,UPI,Food,iOS,MEDIUM,R3,HEALTHY,0.979,1,132.19
1429,498,1253.07,SBI,Visa,CARD,Shopping,iOS,HIGH,R1,HEALTHY,0.986,1,161.73
1430,498,22742.16,Kotak,Rupay,CARD,Shopping,Web,MEDIUM,R3,HEALTHY,0.979,1,96.09
1431,499,60.96,HDFC,Rupay,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,104.67
1432,499,1156.69,HDFC,UPI,UPI,Electronics,Web,HIGH,R1,HEALTHY,0.986,1,148.42
1433,499,299.9,HDFC,Mastercard,CARD,Healthcare,Web,LOW,R1,HEALTHY,0.986,1,153.97
1434,499,659.7,SBI,UPI,UPI,Food,iOS,MEDIUM,R1,HEALTHY,0.986,1,124.18
1435,499,207.27,ICICI,Rupay,CARD,Fuel,Web,LOW,R3,HEALTHY,0.979,0,111.67
1436,499,326.57,BOB,UPI,UPI,Shopping,Web,LOW,R3,HEALTHY,0.979,1,111.04
1437,499,167.49,ICICI,UPI,UPI,Food,iOS,LOW,R3,HEALTHY,0.979,1,106.27
1438,499,900.03,BOB,UPI,UPI,Healthcare,Web,LOW,R4,HEALTHY,0.983,1,190.9
1439,499,866.32,Axis,UPI,UPI,Food,iOS,LOW,R1,HEALTHY,0.986,1,146.51
1440,500,570.48,ICICI,UPI,UPI,Travel,Web,LOW,R1,HEALTHY,0.986,1,158.33
1441,500,27.5,SBI,Mastercard,CARD,Food,iOS,MEDIUM,R3,HEALTHY,0.979,1,101.29
1442,500,2373.49,ICICI,UPI,UPI,Electronics,Android,LOW,R2,HEALTHY,0.981,1,82.42
1443,500,301.73,SBI,UPI,UPI,Shopping,Web,LOW,R3,HEALTHY,0.979,1,125.18
1444,500,62.75,ICICI,UPI,UPI,Shopping,Android,LOW,R2,HEALTHY,0.981,1,88.51
1445,500,129.43,SBI,UPI,UPI,Fuel,Web,LOW,R4,HEALTHY,0.983,1,177.21
1446,500,322.2,SBI,Visa,CARD,Travel,iOS,MEDIUM,R2,HEALTHY,0.981,1,98.97
1447,500,239.86,SBI,Mastercard,CARD,Fuel,Android,MEDIUM,R1,HEALTHY,0.986,1,139.08
1448,500,932.93,SBI,UPI,UPI,Shopping,iOS,LOW,R2,HEALTHY,0.981,1,76.51
1449,500,168.03,SBI,Visa,CARD,Shopping,Web,MEDIUM,R1,HEALTHY,0.986,1,133.75
1450,501,1056.6,SBI,Mastercard,CARD,Shopping,iOS,MEDIUM,R3,HEALTHY,0.979,1,107.92
1451,501,2262.06,SBI,Visa,CARD,Electronics,iOS,LOW,R2,HEALTHY,0.981,1,81.13
1452,501,98.59,SBI,UPI,UPI,Food,Web,LOW,R3,HEALTHY,0.979,1,87.21
1453,501,88.07,SBI,UPI,UPI,Fuel,Android,LOW,R1,HEALTHY,0.986,1,151.39
1454,501,112.61,ICICI,Visa,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,101.79
1455,501,261.3,SBI,Rupay,CARD,Travel,Android,MEDIUM,R3,HEALTHY,0.979,1,105.13
1456,501,119.71,ICICI,UPI,UPI,Food,iOS,LOW,R3,HEALTHY,0.979,1,95.93
1457,501,44.8,SBI,UPI,UPI,Healthcare,iOS,LOW,R2,HEALTHY,0.981,1,96.73
1458,502,114.35,SBI,Rupay,CARD,Electronics,Android,LOW,R3,HEALTHY,0.979,1,116.74
1459,502,129.06,ICICI,UPI,UPI,Food,iOS,LOW,R4,HEALTHY,0.983,1,200.78
1460,502,346.69,HDFC,UPI,UPI,Fuel,iOS,LOW,R1,HEALTHY,0.986,1,135.73
1461,502,228.0,SBI,Rupay,CARD,Food,iOS,LOW,R3,HEALTHY,0.979,1,102.89
1462,502,284.07,Axis,UPI,UPI,Electronics,Web,LOW,R3,HEALTHY,0.979,1,101.76
1463,503,295.4,Axis,UPI,UPI,Food,iOS,MEDIUM,R4,HEALTHY,0.983,1,184.37
1464,503,740.05,SBI,UPI,UPI,Food,Android,LOW,R3,HEALTHY,0.979,1,104.49
1465,503,117.39,HDFC,Mastercard,CARD,Fuel,iOS,LOW,R3,HEALTHY,0.979,1,101.12
1466,503,49.52,BOB,UPI,UPI,Fuel,Web,LOW,R3,HEALTHY,0.979,1,112.37
1467,503,360.93,SBI,Mastercard,CARD,Electronics,iOS,LOW,R3,HEALTHY,0.979,1,113.33
1468,503,609.42,HDFC,UPI,UPI,Healthcare,Android,MEDIUM,R1,HEALTHY,0.986,1,137.04
1469,503,302.66,SBI,UPI,UPI,Food,iOS,LOW,R2,HEALTHY,0.981,1,59.93
1470,503,393.08,Axis,UPI,UPI,Travel,Web,LOW,R1,HEALTHY,0.986,1,139.87
1471,503,605.71,SBI,UPI,UPI,Electronics,iOS,LOW,R1,HEALTHY,0.986,1,151.75
1472,503,615.93,BOB,UPI,UPI,Shopping,Android,LOW,R2,HEALTHY,0.981,1,79.38
1473,503,239.56,SBI,Rupay,CARD,Healthcare,iOS,LOW,R3,HEALTHY,0.979,1,121.28
1474,504,321.73,SBI,Mastercard,CARD,Healthcare,iOS,LOW,R1,HEALTHY,0.986,1,165.9
1475,504,371.95,Kotak,UPI,UPI,Food,Android,LOW,R1,HEALTHY,0.986,1,125.22
1476,504,231.6,HDFC,Visa,CARD,Healthcare,Web,LOW,R1,HEALTHY,0.986,1,155.52
1477,504,1505.92,Kotak,UPI,UPI,Food,Web,MEDIUM,R1,HEALTHY,0.986,1,148.8
1478,504,604.16,ICICI,UPI,UPI,Food,iOS,LOW,R2,HEALTHY,0.981,1,78.74
1479,504,129.37,HDFC,UPI,UPI,Shopping,iOS,LOW,R4,HEALTHY,0.983,1,169.4
1480,505,612.97,SBI,Mastercard,CARD,Shopping,iOS,LOW,R4,HEALTHY,0.983,1,174.3
1481,505,592.17,HDFC,Rupay,CARD,Food,iOS,LOW,R3,HEALTHY,0.979,1,99.7
1482,505,122.73,ICICI,UPI,UPI,Shopping,Android,MEDIUM,R1,HEALTHY,0.986,1,136.19
1483,505,115.68,BOB,Rupay,CARD,Healthcare,iOS,LOW,R3,HEALTHY,0.979,1,107.29
1484,505,68.52,HDFC,Mastercard,CARD,Food,Web,LOW,R1,HEALTHY,0.986,1,135.0
1485,505,362.14,HDFC,UPI,UPI,Healthcare,Android,LOW,R4,HEALTHY,0.983,1,169.98
1486,506,62.92,SBI,UPI,UPI,Healthcare,Android,LOW,R4,HEALTHY,0.983,1,186.64
1487,506,150.22,HDFC,UPI,UPI,Food,Web,LOW,R2,HEALTHY,0.981,1,87.72
1488,506,100.52,Axis,Mastercard,CARD,Fuel,Web,LOW,R3,HEALTHY,0.979,1,104.54
1489,506,747.04,Kotak,Rupay,CARD,Healthcare,Android,LOW,R3,HEALTHY,0.979,1,107.2
1490,506,373.12,HDFC,UPI,UPI,Shopping,iOS,LOW,R2,HEALTHY,0.981,1,88.79
1491,506,211.72,ICICI,UPI,UPI,Healthcare,Web,LOW,R2,HEALTHY,0.981,1,89.16
1492,506,206.7,HDFC,UPI,UPI,Electronics,iOS,LOW,R2,HEALTHY,0.981,1,94.7
1493,506,123.93,SBI,UPI,UPI,Food,Web,LOW,R4,HEALTHY,0.983,1,179.94
1494,506,379.06,ICICI,Mastercard,CARD,Fuel,Web,LOW,R4,HEALTHY,0.983,1,163.77
1495,507,77.92,BOB,UPI,UPI,Healthcare,Android,LOW,R1,HEALTHY,0.986,1,156.64
1496,507,676.24,HDFC,UPI,UPI,Food,Web,LOW,R4,HEALTHY,0.983,1,153.33
1497,507,48.98,HDFC,UPI,UPI,Travel,Web,LOW,R2,HEALTHY,0.981,1,95.85
1498,507,89.61,SBI,UPI,UPI,Shopping,iOS,MEDIUM,R2,HEALTHY,0.981,1,86.92
1499,507,235.09,HDFC,UPI,UPI,Travel,Web,LOW,R4,HEALTHY,0.983,1,168.07
1500,507,86.71,SBI,UPI,UPI,Food,Android,MEDIUM,R3,HEALTHY,0.979,1,100.58
1501,507,33.62,Axis,UPI,UPI,Electronics,Web,LOW,R2,HEALTHY,0.981,1,85.68
1502,507,254.55,SBI,Mastercard,CARD,Healthcare,iOS,LOW,R1,HEALTHY,0.986,1,147.09
1503,507,280.54,SBI,UPI,UPI,Fuel,Web,LOW,R1,HEALTHY,0.986,1,144.86
1504,508,368.25,HDFC,UPI,UPI,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,124.5
1505,508,95.81,HDFC,UPI,UPI,Travel,Web,LOW,R3,HEALTHY,0.979,1,99.76
1506,508,559.84,Kotak,Visa,CARD,Electronics,Android,LOW,R1,HEALTHY,0.986,1,159.77
1507,508,213.36,ICICI,UPI,UPI,Fuel,Web,MEDIUM,R4,HEALTHY,0.983,1,188.2
1508,508,27.55,BOB,UPI,UPI,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,152.33
1509,508,246.41,HDFC,UPI,UPI,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,114.53
1510,508,58.81,Axis,Visa,CARD,Healthcare,iOS,LOW,R2,HEALTHY,0.981,1,91.67
1511,508,287.98,SBI,Visa,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,115.19
1512,508,1141.07,HDFC,UPI,UPI,Shopping,Web,LOW,R4,HEALTHY,0.983,1,165.18
1513,508,856.5,Kotak,Mastercard,CARD,Food,iOS,LOW,R1,HEALTHY,0.986,0,167.13
1514,508,374.89,SBI,Rupay,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,142.1
1515,508,6660.21,HDFC,Rupay,CARD,Shopping,Web,HIGH,R3,HEALTHY,0.979,1,113.25
1516,508,511.68,HDFC,Rupay,CARD,Food,Android,LOW,R3,HEALTHY,0.979,1,103.93
1517,508,921.98,ICICI,UPI,UPI,Electronics,iOS,LOW,R1,HEALTHY,0.986,1,182.05
1518,509,3760.3,ICICI,Visa,CARD,Healthcare,Android,HIGH,R4,HEALTHY,0.983,1,179.76
1519,509,94.34,HDFC,UPI,UPI,Travel,Android,LOW,R1,HEALTHY,0.986,1,166.7
1520,509,498.92,Kotak,UPI,UPI,Shopping,Android,LOW,R2,HEALTHY,0.981,1,71.2
1521,509,250.7,HDFC,UPI,UPI,Fuel,Android,LOW,R1,HEALTHY,0.986,1,122.84
1522,509,102.93,SBI,Visa,CARD,Shopping,iOS,LOW,R2,HEALTHY,0.981,1,83.98
1523,509,10.0,HDFC,UPI,UPI,Shopping,iOS,MEDIUM,R2,HEALTHY,0.981,1,100.74
1524,509,4492.3,SBI,Visa,CARD,Food,Android,HIGH,R2,HEALTHY,0.981,0,89.53
1525,509,99.82,SBI,Rupay,CARD,Shopping,Android,LOW,R3,HEALTHY,0.979,1,125.64
1526,509,171.49,Axis,UPI,UPI,Fuel,Android,LOW,R1,HEALTHY,0.986,1,130.85
