txn_id,minute,amount,bank,network,payment_method,merchant,device,risk,route_id,route_base_success_rate,route_base_latency_ms,route_cost_percent,route_success_rate_5m,route_success_rate_15m,route_avg_latency_5m,route_current_load,route_requests_1m,time_since_last_failure,route_flagged_down,bank_route_success_rate_15m,success
2264,583,1292.11,Axis,UPI,UPI,Travel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9666666666666667,0.963855421686747,111.8306666666671,16.0,6.0,2.0,0.0,0.9760354608146267,1
2265,583,105.5,Axis,UPI,UPI,Travel,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.9166666666666666,86.98399999999965,3.0,2.0,10.0,0.0,0.9454046087888531,1
2266,583,151.26,ICICI,UPI,UPI,Food,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,151.5649999999987,0.0,0.0,33.0,0.0,0.9807962529274005,1
2267,583,662.26,HDFC,UPI,UPI,Healthcare,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,151.5649999999987,0.0,0.0,33.0,0.0,0.9865573770491803,1
2268,583,589.56,SBI,UPI,UPI,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.9166666666666666,86.98399999999965,3.0,2.0,10.0,0.0,0.9532039503904456,1
2269,583,793.6,HDFC,UPI,UPI,Food,iOS,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,183.82777777777744,5.0,1.0,116.0,0.0,0.9777719665271967,1
2270,583,93.27,Axis,Mastercard,CARD,Food,iOS,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,183.82777777777744,5.0,1.0,116.0,0.0,0.974596533173939,1
2271,583,866.66,HDFC,Mastercard,CARD,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9666666666666667,0.963855421686747,111.8306666666671,16.0,6.0,2.0,0.0,0.9604406493975568,1
2272,583,117.69,ICICI,Visa,CARD,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.9166666666666666,86.98399999999965,3.0,2.0,10.0,0.0,0.9563236870310825,1
2273,583,32.34,SBI,Rupay,CARD,Healthcare,Android,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.9666666666666667,0.963855421686747,111.8306666666671,16.0,6.0,2.0,0.0,0.9443238769298948,1
2274,583,674.21,HDFC,UPI,UPI,Shopping,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,151.5649999999987,0.0,0.0,33.0,0.0,0.9865573770491803,1
2275,583,137.9,SBI,UPI,UPI,Fuel,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.9166666666666666,86.98399999999965,3.0,2.0,10.0,0.0,0.9532039503904456,1
2276,583,143.93,HDFC,Rupay,CARD,Healthcare,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.9666666666666667,0.963855421686747,111.8306666666671,16.0,6.0,2.0,0.0,0.9604406493975568,1
2277,584,125.77,HDFC,UPI,UPI,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9696969696969697,0.963855421686747,111.19939393939444,12.0,6.0,3.0,0.0,0.9604406493975568,1
2278,584,133.7,HDFC,Rupay,CARD,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9696969696969697,0.963855421686747,111.19939393939444,12.0,6.0,3.0,0.0,0.9604406493975568,1
2279,584,359.42,HDFC,Visa,CARD,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9696969696969697,0.963855421686747,111.19939393939444,12.0,6.0,3.0,0.0,0.9604406493975568,1
2280,584,11.93,Kotak,Rupay,CARD,Travel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9696969696969697,0.963855421686747,111.19939393939444,12.0,6.0,3.0,0.0,0.9720413709503978,1
2281,584,183.48,Kotak,UPI,UPI,Fuel,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,154.89454545454382,4.0,4.0,34.0,0.0,0.9831967213114754,1
2282,584,522.43,HDFC,Rupay,CARD,Healthcare,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9696969696969697,0.963855421686747,111.19939393939444,12.0,6.0,3.0,0.0,0.9604406493975568,0
2283,584,458.14,ICICI,UPI,UPI,Healthcare,Android,HIGH,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,154.89454545454382,4.0,4.0,34.0,0.0,0.9820765027322405,1
2284,584,131.0,ICICI,UPI,UPI,Travel,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,154.89454545454382,4.0,4.0,34.0,0.0,0.9820765027322405,1
2285,584,176.82,HDFC,Visa,CARD,Fuel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9696969696969697,0.963855421686747,111.19939393939444,12.0,6.0,3.0,0.0,0.9604406493975568,1
2286,584,34.07,SBI,Visa,CARD,Shopping,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,154.89454545454382,4.0,4.0,34.0,0.0,0.987779433681073,1
2287,584,99.43,HDFC,UPI,UPI,Healthcare,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.9285714285714286,86.18636363636324,6.0,4.0,11.0,0.0,0.9080475169703467,1
2288,585,409.07,HDFC,UPI,UPI,Travel,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,178.39499999999953,2.0,0.0,118.0,0.0,0.9790794979079498,0
2289,585,113.11,HDFC,Mastercard,CARD,Travel,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,178.39499999999953,2.0,0.0,118.0,0.0,0.9790794979079498,1
2290,585,36.28,ICICI,Rupay,CARD,Fuel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9393939393939394,0.9647058823529412,109.74333333333374,12.0,6.0,1.0,0.0,0.9748372338553579,1
2291,585,25.42,SBI,UPI,UPI,Healthcare,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,178.39499999999953,2.0,0.0,118.0,0.0,0.9703626220362622,1
2292,585,987.09,Kotak,Rupay,CARD,Travel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9393939393939394,0.9647058823529412,109.74333333333374,12.0,6.0,1.0,0.0,0.9720413709503978,1
2293,585,134.41,ICICI,UPI,UPI,Electronics,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9393939393939394,0.9647058823529412,109.74333333333374,12.0,6.0,1.0,0.0,0.9748372338553579,1
2294,585,1371.07,HDFC,Mastercard,CARD,Shopping,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,1.0,178.39499999999953,2.0,0.0,118.0,0.0,0.9790794979079498,1
2295,585,222.89,HDFC,UPI,UPI,Shopping,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,152.29928571428485,8.0,4.0,35.0,0.0,0.9871975019516003,1
2296,586,448.8,HDFC,UPI,UPI,Healthcare,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.9629629629629629,84.08749999999964,1.0,0.0,13.0,0.0,0.9128871213403285,1
2297,586,205.12,Axis,Visa,CARD,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,151.6077777777779,5.0,1.0,36.0,0.0,0.9793190416141235,1
2298,586,1092.48,ICICI,Rupay,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9354838709677419,0.963855421686747,108.49677419354867,9.0,3.0,2.0,0.0,0.9771247580503254,1
2299,586,318.59,HDFC,UPI,UPI,Electronics,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,151.6077777777779,5.0,1.0,36.0,0.0,0.9871975019516003,1
2300,586,182.88,HDFC,UPI,UPI,Healthcare,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,151.6077777777779,5.0,1.0,36.0,0.0,0.9871975019516003,1
2301,586,23.87,HDFC,Visa,CARD,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9354838709677419,0.963855421686747,108.49677419354867,9.0,3.0,2.0,0.0,0.9358139660796707,1
2302,586,129.5,SBI,UPI,UPI,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9354838709677419,0.963855421686747,108.49677419354867,9.0,3.0,2.0,0.0,0.9443238769298948,1
2303,586,1445.65,SBI,UPI,UPI,Food,iOS,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,151.6077777777779,5.0,1.0,36.0,0.0,0.9871975019516003,1
2304,587,62.53,Axis,UPI,UPI,Food,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.8571428571428571,0.9565217391304348,176.69857142857134,4.0,0.0,2.0,0.0,0.974596533173939,1
2305,587,210.38,BOB,UPI,UPI,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,146.99692307692357,5.0,4.0,37.0,0.0,0.9775956284153006,1
2306,587,777.53,BOB,Mastercard,CARD,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,146.99692307692357,5.0,4.0,37.0,0.0,0.9775956284153006,1
2307,587,3923.45,SBI,UPI,UPI,Healthcare,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,146.99692307692357,5.0,4.0,37.0,0.0,0.9865573770491803,1
2308,587,12.8,Kotak,UPI,UPI,Healthcare,Android,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.9583333333333334,0.9642857142857143,106.52125000000039,6.0,3.0,3.0,0.0,0.9720413709503978,1
2309,587,192.03,SBI,UPI,UPI,Electronics,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.8571428571428571,0.9565217391304348,176.69857142857134,4.0,0.0,2.0,0.0,0.9726424203411651,1
2310,588,355.65,HDFC,UPI,UPI,Electronics,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.9642857142857143,81.81333333333289,1.0,0.0,15.0,0.0,0.9172427652733119,1
2311,588,272.45,HDFC,Rupay,CARD,Fuel,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9473684210526315,0.9743589743589743,106.12473684210579,4.0,1.0,4.0,0.0,0.932344450732626,1
2312,588,45.03,SBI,Rupay,CARD,Fuel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9473684210526315,0.9743589743589743,106.12473684210579,4.0,1.0,4.0,0.0,0.9790310282127983,1
2313,588,223.2,HDFC,UPI,UPI,Travel,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.9642857142857143,81.81333333333289,1.0,0.0,15.0,0.0,0.9172427652733119,1
2314,588,1054.53,Kotak,Rupay,CARD,Travel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9473684210526315,0.9743589743589743,106.12473684210579,4.0,1.0,4.0,0.0,0.9720413709503978,1
2315,588,1535.87,ICICI,UPI,UPI,Fuel,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.9642857142857143,81.81333333333289,1.0,0.0,15.0,0.0,0.9590534565916399,1
2316,588,787.3,SBI,UPI,UPI,Fuel,Web,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,146.7525000000005,7.0,3.0,38.0,0.0,0.9858498705780846,1
2317,588,73.79,ICICI,Rupay,CARD,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9473684210526315,0.9743589743589743,106.12473684210579,4.0,1.0,4.0,0.0,0.9781193337872678,1
2318,588,89.58,Axis,UPI,UPI,Food,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.875,0.9583333333333334,177.92125000000033,2.0,2.0,3.0,0.0,0.9762900976290098,1
2319,588,220.89,HDFC,UPI,UPI,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.9642857142857143,81.81333333333289,1.0,0.0,15.0,0.0,0.9172427652733119,1
2320,588,883.28,ICICI,Mastercard,CARD,Fuel,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.875,0.9583333333333334,177.92125000000033,2.0,2.0,3.0,0.0,0.974596533173939,1
2321,588,964.6,SBI,UPI,UPI,Fuel,Android,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,0.9642857142857143,81.81333333333289,1.0,0.0,15.0,0.0,0.9563236870310825,1
2322,589,347.77,HDFC,UPI,UPI,Travel,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.875,0.96,178.87374999999975,4.0,2.0,4.0,0.0,0.9246861924686193,1
2323,589,155.45,Axis,UPI,UPI,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9411764705882353,0.972972972972973,104.36588235294124,5.0,4.0,5.0,0.0,0.9720413709503978,1
2324,589,883.89,SBI,UPI,UPI,Food,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.875,0.96,178.87374999999975,4.0,2.0,4.0,0.0,0.974596533173939,1
2325,589,291.35,HDFC,Visa,CARD,Fuel,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,79.34999999999958,5.0,5.0,16.0,0.0,0.967242765273312,1
2326,589,476.57,ICICI,Mastercard,CARD,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,141.3423076923086,4.0,1.0,39.0,0.0,0.9831967213114754,1
2327,589,67.67,ICICI,Mastercard,CARD,Fuel,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.875,0.96,178.87374999999975,4.0,2.0,4.0,0.0,0.9762900976290098,1
2328,589,212.9,ICICI,UPI,UPI,Travel,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,79.34999999999958,5.0,5.0,16.0,0.0,0.9590534565916399,1
2329,589,22.3,ICICI,Mastercard,CARD,Shopping,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,141.3423076923086,4.0,1.0,39.0,0.0,0.9831967213114754,1
2330,589,753.41,ICICI,UPI,UPI,Electronics,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,141.3423076923086,4.0,1.0,39.0,0.0,0.9831967213114754,1
2331,589,134.16,HDFC,UPI,UPI,Fuel,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,141.3423076923086,4.0,1.0,39.0,0.0,0.9865573770491803,1
2332,589,225.53,ICICI,UPI,UPI,Shopping,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,79.34999999999958,5.0,5.0,16.0,0.0,0.9590534565916399,1
2333,589,56.18,ICICI,UPI,UPI,Food,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,79.34999999999958,5.0,5.0,16.0,0.0,0.9590534565916399,1
2334,589,55.22,HDFC,UPI,UPI,Electronics,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.875,0.96,178.87374999999975,4.0,2.0,4.0,0.0,0.9246861924686193,1
2335,589,68.42,HDFC,Rupay,CARD,Electronics,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9411764705882353,0.972972972972973,104.36588235294124,5.0,4.0,5.0,0.0,0.9284784193459188,1
2336,590,72.53,HDFC,UPI,UPI,Healthcare,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9726027397260274,105.6992307692305,6.0,2.0,6.0,0.0,0.9241437780941564,1
2337,590,2561.02,ICICI,Rupay,CARD,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9726027397260274,105.6992307692305,6.0,2.0,6.0,0.0,0.9790310282127983,1
2338,590,556.18,HDFC,UPI,UPI,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,141.6415384615393,5.0,4.0,40.0,0.0,0.9865573770491803,1
2339,590,108.08,ICICI,Rupay,CARD,Healthcare,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9726027397260274,105.6992307692305,6.0,2.0,6.0,0.0,0.9790310282127983,1
2340,590,356.8,SBI,UPI,UPI,Electronics,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,81.36100000000006,9.0,4.0,17.0,0.0,0.9563236870310825,1
2341,590,1403.0,SBI,Visa,CARD,Fuel,Android,HIGH,R4,0.9644351464435147,189.73578451882847,1.75,0.9166666666666666,0.9655172413793104,178.16583333333315,6.0,4.0,5.0,0.0,0.9762900976290098,1
2342,590,91.5,Axis,Mastercard,CARD,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,141.6415384615393,5.0,4.0,40.0,0.0,0.9793190416141235,1
2343,590,147.87,HDFC,Visa,CARD,Shopping,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,141.6415384615393,5.0,4.0,40.0,0.0,0.9865573770491803,1
2344,590,155.06,SBI,Visa,CARD,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,81.36100000000006,9.0,4.0,17.0,0.0,0.9563236870310825,1
2345,590,188.07,Kotak,UPI,UPI,Travel,Android,HIGH,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9726027397260274,105.6992307692305,6.0,2.0,6.0,0.0,0.9720413709503978,1
2346,590,691.99,HDFC,UPI,UPI,Healthcare,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,141.6415384615393,5.0,4.0,40.0,0.0,0.9865573770491803,1
2347,590,1139.84,ICICI,UPI,UPI,Healthcare,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.9166666666666666,0.9655172413793104,178.16583333333315,6.0,4.0,5.0,0.0,0.9777719665271967,1
2348,590,92.51,HDFC,Visa,CARD,Healthcare,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.9166666666666666,0.9655172413793104,178.16583333333315,6.0,4.0,5.0,0.0,0.9322175732217574,1
2349,590,1436.37,Kotak,UPI,UPI,Healthcare,Android,HIGH,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,141.6415384615393,5.0,4.0,40.0,0.0,0.9807962529274005,1
2350,591,81.37,HDFC,Mastercard,CARD,Food,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,142.10941176470592,9.0,5.0,41.0,0.0,0.987779433681073,1
2351,591,1611.47,ICICI,Rupay,CARD,Fuel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.971830985915493,107.0914285714285,6.0,4.0,7.0,0.0,0.9790310282127983,1
2352,591,384.75,BOB,UPI,UPI,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.971830985915493,107.0914285714285,6.0,4.0,7.0,0.0,0.9640531912219401,1
2353,591,55.68,HDFC,UPI,UPI,Electronics,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.11499999999978,6.0,2.0,18.0,0.0,0.9688026335936305,1
2354,591,3071.5,HDFC,Mastercard,CARD,Travel,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9666666666666667,179.68363636363608,7.0,3.0,6.0,0.0,0.9322175732217574,1
2355,592,501.59,ICICI,Visa,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9692307692307692,106.55692307692236,6.0,2.0,8.0,0.0,0.9790310282127983,1
2356,592,1326.92,HDFC,UPI,UPI,Electronics,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,145.6414285714283,6.0,1.0,42.0,0.0,0.987779433681073,1
2357,592,38.06,HDFC,Visa,CARD,Healthcare,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9666666666666667,176.5124999999995,4.0,1.0,7.0,0.0,0.935445307830245,1
2358,592,105.51,HDFC,Visa,CARD,Electronics,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,145.6414285714283,6.0,1.0,42.0,0.0,0.987779433681073,1
2359,592,73.37,SBI,Rupay,CARD,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9692307692307692,106.55692307692236,6.0,2.0,8.0,0.0,0.9760354608146267,1
2360,592,325.71,HDFC,UPI,UPI,Shopping,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,85.51749999999993,3.0,1.0,19.0,0.0,0.970220695703011,1
2361,592,55.38,Axis,Rupay,CARD,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9692307692307692,106.55692307692236,6.0,2.0,8.0,0.0,0.9703967457121858,1
2362,592,150.49,HDFC,UPI,UPI,Food,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,145.6414285714283,6.0,1.0,42.0,0.0,0.987779433681073,1
2363,592,735.44,Axis,Visa,CARD,Travel,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,145.6414285714283,6.0,1.0,42.0,0.0,0.9807962529274005,1
2364,593,1065.01,Kotak,UPI,UPI,Travel,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9642857142857143,176.17999999999964,2.0,1.0,8.0,0.0,0.9644351464435147,1
2365,593,103.41,ICICI,UPI,UPI,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.96875,106.24599999999919,5.0,3.0,9.0,0.0,0.9798697870842864,1
2366,593,55.92,ICICI,UPI,UPI,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.96875,106.24599999999919,5.0,3.0,9.0,0.0,0.9798697870842864,0
2367,593,106.01,SBI,Visa,CARD,Healthcare,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,144.6866666666659,5.0,4.0,43.0,0.0,0.9831967213114754,0
2368,593,167.54,HDFC,Rupay,CARD,Healthcare,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.96875,106.24599999999919,5.0,3.0,9.0,0.0,0.9165581559035719,1
2369,593,95.36,SBI,UPI,UPI,Shopping,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.96875,106.24599999999919,5.0,3.0,9.0,0.0,0.9760354608146267,1
2370,593,13.86,HDFC,Rupay,CARD,Electronics,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.96875,106.24599999999919,5.0,3.0,9.0,0.0,0.9165581559035719,1
2371,593,590.43,SBI,Rupay,CARD,Shopping,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.96875,106.24599999999919,5.0,3.0,9.0,0.0,0.9760354608146267,1
2372,593,96.99,Kotak,UPI,UPI,Fuel,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,144.6866666666659,5.0,4.0,43.0,0.0,0.9807962529274005,1
2373,593,38.51,ICICI,UPI,UPI,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,144.6866666666659,5.0,4.0,43.0,0.0,0.985063752276867,1
2374,593,1025.9,HDFC,Mastercard,CARD,Travel,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,1.0,144.6866666666659,5.0,4.0,43.0,0.0,0.9892459016393442,1
2375,593,1451.83,HDFC,Rupay,CARD,Travel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.96875,106.24599999999919,5.0,3.0,9.0,0.0,0.9165581559035719,1
2376,593,55.19,ICICI,UPI,UPI,Electronics,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.96875,106.24599999999919,5.0,3.0,9.0,0.0,0.9798697870842864,1
2377,594,191.18,HDFC,UPI,UPI,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9473684210526315,0.9565217391304348,108.25421052631512,11.0,8.0,1.0,0.0,0.9217732711595987,1
2378,594,1290.02,Kotak,UPI,UPI,Food,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9444444444444444,0.9761904761904762,142.23722222222165,8.0,4.0,1.0,0.0,0.9807962529274005,1
2379,594,11.84,Axis,Visa,CARD,Healthcare,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,88.0,1.0,0.0,21.0,0.0,0.9404413914060217,1
2380,594,731.05,BOB,Rupay,CARD,Travel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9473684210526315,0.9565217391304348,108.25421052631512,11.0,8.0,1.0,0.0,0.9580620564255967,1
2381,594,140.11,Kotak,UPI,UPI,Shopping,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9444444444444444,0.9761904761904762,142.23722222222165,8.0,4.0,1.0,0.0,0.9807962529274005,1
2382,594,54.92,SBI,UPI,UPI,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9444444444444444,0.9761904761904762,142.23722222222165,8.0,4.0,1.0,0.0,0.9253616200578592,1
2383,594,16.29,BOB,UPI,UPI,Healthcare,Android,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,88.0,1.0,0.0,21.0,0.0,0.9344855305466238,1
2384,594,400.21,ICICI,UPI,UPI,Healthcare,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,1.0,0.9655172413793104,176.6239999999998,2.0,1.0,9.0,0.0,0.9762900976290098,1
2385,594,57.81,HDFC,Rupay,CARD,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9473684210526315,0.9565217391304348,108.25421052631512,11.0,8.0,1.0,0.0,0.9217732711595987,1
2386,594,95.99,SBI,Rupay,CARD,Electronics,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9473684210526315,0.9565217391304348,108.25421052631512,11.0,8.0,1.0,0.0,0.9781193337872678,1
2387,594,959.58,Axis,Mastercard,CARD,Electronics,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9444444444444444,0.9761904761904762,142.23722222222165,8.0,4.0,1.0,0.0,0.9807962529274005,1
2388,594,79.93,SBI,UPI,UPI,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9444444444444444,0.9761904761904762,142.23722222222165,8.0,4.0,1.0,0.0,0.9253616200578592,0
2389,595,82.01,SBI,Mastercard,CARD,Travel,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9523809523809523,0.9552238805970149,109.092857142857,12.0,4.0,2.0,0.0,0.9781193337872678,1
2390,595,68.68,ICICI,Rupay,CARD,Healthcare,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9523809523809523,0.9552238805970149,109.092857142857,12.0,4.0,2.0,0.0,0.9373643615461317,1
2391,595,101.45,ICICI,UPI,UPI,Electronics,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.8947368421052632,0.9565217391304348,144.03105263157877,9.0,5.0,1.0,0.0,0.9858498705780846,1
2392,595,402.03,Kotak,Rupay,CARD,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9523809523809523,0.9552238805970149,109.092857142857,12.0,4.0,2.0,0.0,0.9703967457121858,1
2393,595,583.13,SBI,UPI,UPI,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9523809523809523,0.9552238805970149,109.092857142857,12.0,4.0,2.0,0.0,0.9781193337872678,1
2394,595,345.41,ICICI,UPI,UPI,Food,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.8947368421052632,0.9565217391304348,144.03105263157877,9.0,5.0,1.0,0.0,0.9858498705780846,1
